ScheduleTime,Airline,FlightNumber,Destination,AircraftType,FlightType,Sector,SeatCapacity,LoadFactor
2022-03-24 21:10:00,DO,1456,AUM,32N,J,US,180,0.23587958014941138
2022-03-24 21:40:00,DO,747,YJO,CR9,J,CA,90,0.1926180366880595
2022-03-24 20:45:00,LJ,3154,DEN,320,J,US,186,0.651760443641428
2022-03-24 21:15:00,LJ,1162,YWG,320,J,CA,186,0.6271158127332997
2022-03-24 22:05:00,LW,672,MCE,32Q,C,US,221,0.1782343152243573
2022-03-24 22:15:00,CL,2961,YQU,73H,J,CA,189,0.6184944329239752
2022-03-24 23:20:00,DO,976,YYJ,32N,J,CA,180,0.14588192924273194
2022-03-24 23:30:00,DO,991,YXC,32N,J,CA,180,0.14959230977914467
2022-03-25 05:25:00,MC,751,YXH,319,J,CA,144,0.6415052743569677
2022-03-25 06:40:00,IA,874,DEN,73J,J,US,188,0.6197531888544829
2022-03-25 06:00:00,PW,950,YLW,319,J,CA,143,0.722841149731324
2022-03-25 06:35:00,SV,1743,BWI,73H,J,US,186,0.6043136710658453
2022-03-25 06:45:00,DO,901,CKE,AT7,J,US,70,0.36054343107207343
2022-03-25 06:15:00,ML,653,YKF,E75,J,CA,82,0.5647674292805466
2022-03-25 07:45:00,NV,1256,YCD,320,J,CA,180,0.5914926113957392
2022-03-25 07:00:00,SV,1564,YYJ,73H,J,CA,186,0.40365665384399113
2022-03-25 06:45:00,DO,634,YYJ,321,J,CA,200,0.3562651056695039
2022-03-25 08:10:00,CN,510,EST,AT4,J,US,46,0.6070261816074882
2022-03-25 07:20:00,DO,667,YYZ,32N,J,CA,180,0.4348546050370176
2022-03-25 07:50:00,CL,2961,YQU,73H,J,CA,189,0.6180505741216039
2022-03-25 07:55:00,DO,972,YYJ,32N,J,CA,180,0.29794007643046705
2022-03-25 07:45:00,DO,987,YXC,32N,J,CA,180,0.29445253253521536
2022-03-25 08:55:00,DO,750,YKF,32N,J,CA,180,0.40166517529832607
2022-03-25 07:30:00,DO,1123,OFF,CR9,J,US,90,0.3192438985461493
2022-03-25 07:45:00,CN,551,CKE,AT7,J,US,68,0.5464903961308294
2022-03-25 09:00:00,NU,534,UTM,AT7,J,US,48,0.5224997072171215
2022-03-25 08:25:00,DO,704,YQQ,CR9,J,CA,90,0.3835335572144901
2022-03-25 08:35:00,CN,511,EST,AT7,J,US,72,0.5594548004799514
2022-03-25 08:40:00,DO,1061,LAS,321,J,US,200,0.49600856567209234
2022-03-25 09:00:00,DO,688,YLW,321,J,CA,200,0.5398832757978632
2022-03-25 08:25:00,NI,2311,CLR,DH4,J,US,76,0.530700580588467
2022-03-25 08:25:00,DO,759,YOW,321,J,CA,200,0.49784493694608023
2022-03-25 09:20:00,BJ,3581,ZSW,32A,J,CA,180,0.5429352680133731
2022-03-25 08:35:00,CL,1431,YBR,7M8,J,CA,197,0.6849927159277343
2022-03-25 09:10:00,TN,554,DOH,788,J,QA,254,0.5150807280996144
2022-03-25 09:45:00,DO,902,CKE,32N,J,US,180,0.37885636083593127
2022-03-25 08:30:00,VD,759,FNK,332,J,US,278,0.6433935635451532
2022-03-25 09:50:00,LJ,1774,YLW,320,J,CA,186,0.7245889672700409
2022-03-25 10:05:00,KU,922,YZF,32A,J,CA,180,0.6981595725502215
2022-03-25 08:55:00,CL,1408,DAN,7M8,J,US,197,0.6101750906760579
2022-03-25 09:55:00,PW,1083,YLW,223,J,CA,148,0.7453450733196183
2022-03-25 10:00:00,IA,875,DEN,73H,J,US,186,0.6757617976093887
2022-03-25 09:55:00,ML,654,YKF,E95,J,CA,112,0.6173189762361027
2022-03-25 10:10:00,CL,2413,YWP,73H,J,CA,189,0.5843795251585245
2022-03-25 10:35:00,SV,1600,YKA,73H,J,CA,186,0.6128316423856831
2022-03-25 11:15:00,IR,1123,YFI,320,J,CA,180,0.7013225223651385
2022-03-25 11:40:00,DO,1051,HDE,CR9,J,US,90,0.38502268709273973
2022-03-25 11:15:00,CL,1849,YXU,73H,J,CA,189,0.7865727587252309
2022-03-25 10:35:00,GQ,1094,CYT,32Q,J,US,190,0.6124946702838211
2022-03-25 11:10:00,CN,552,CKE,AT7,J,US,68,0.6172961031484022
2022-03-25 11:40:00,DO,986,YXC,32N,J,CA,180,0.3160528687116897
2022-03-25 11:05:00,DO,764,AIY,321,J,US,200,0.6451054771992043
2022-03-25 13:05:00,DO,915,KWT,AT7,J,US,70,0.22843362597665226
2022-03-25 12:25:00,IA,876,DEN,73H,J,US,186,0.6757617976093887
2022-03-25 12:35:00,VW,771,YYZ,320,J,CA,180,0.7176386352861336
2022-03-25 13:15:00,DO,810,BOW,359,J,US,300,0.21107243513654655
2022-03-25 12:30:00,DO,682,DEN,32N,J,US,180,0.4415741182114266
2022-03-25 12:55:00,DO,1460,YKK,CR9,J,CA,90,0.3900529993476748
2022-03-25 13:30:00,AY,651,YYG,32A,J,CA,174,0.6622465997606165
2022-03-25 13:00:00,SV,1730,RNH,73H,J,US,186,0.6204533316348212
2022-03-25 12:15:00,BZ,1386,NES,73H,J,US,158,0.5782168254483763
2022-03-25 13:50:00,SV,1683,YBR,73H,J,CA,186,0.6040753831867534
2022-03-25 13:10:00,DO,1070,YHM,32N,J,CA,180,0.4489367863271445
2022-03-25 12:35:00,CL,3240,YHZ,73H,J,CA,189,0.6489116271638093
2022-03-25 14:25:00,GM,817,AHT,359,J,US,321,0.371928486665405
2022-03-25 14:10:00,DO,1124,OFF,32N,J,US,180,0.4007837508037359
2022-03-25 14:55:00,DO,1040,ZSW,CR9,J,CA,90,0.3814543295840895
2022-03-25 13:50:00,CN,514,EST,AT7,J,US,72,0.6135693877588474
2022-03-25 14:30:00,SV,1529,CKE,73H,J,US,186,0.5404660913233988
2022-03-25 14:20:00,FP,550,DXB,77W,J,AE,428,0.49633954750602655
2022-03-25 14:50:00,UK,776,YVR,32A,J,CA,172,0.6702804190375378
2022-03-25 13:50:00,DO,905,CKE,CR9,J,US,90,0.3770327776064246
2022-03-25 14:10:00,DO,716,YLL,CR9,J,CA,90,0.27184647258942796
2022-03-25 14:50:00,DO,668,YYZ,32N,J,CA,180,0.4700638821818937
2022-03-25 15:30:00,VW,772,YYZ,32N,J,CA,180,0.6966086978050796
2022-03-25 15:00:00,SV,1528,CKE,73H,J,US,186,0.5404660913233988
2022-03-25 15:15:00,NI,2312,CLR,DH4,J,US,76,0.5710495709392903
2022-03-25 15:20:00,NU,535,UTM,AT7,J,US,48,0.5605655595229875
2022-03-25 15:35:00,DO,1016,DEN,32N,J,US,180,0.44060950531099863
2022-03-25 16:15:00,ZY,813,YXC,73H,J,CA,186,0.5307494405934059
2022-03-25 16:00:00,ZL,1743,DFW,320,J,US,180,0.6913339547834979
2022-03-25 16:00:00,DO,1385,YXX,32N,J,CA,180,0.44786495046093894
2022-03-25 17:00:00,CN,515,EST,AT7,J,US,72,0.622448181097787
2022-03-25 16:55:00,DO,1417,YKF,32N,J,CA,180,0.4275172288626723
2022-03-25 16:45:00,EM,770,PTL,223,J,US,145,0.49832398610264134
2022-03-25 16:30:00,LJ,3140,DEN,320,J,US,186,0.6916195425115939
2022-03-25 17:45:00,DO,1124,OFF,CR9,J,US,90,0.3625943603174901
2022-03-25 16:50:00,LJ,884,SCM,320,J,US,186,0.6899094324992421
2022-03-25 16:45:00,DO,919,KWT,CR9,J,US,90,0.2589519465367778
2022-03-25 17:30:00,DO,989,YXC,321,J,CA,200,0.38795804272289425
2022-03-25 18:00:00,IA,877,DEN,73H,J,US,186,0.6747971847089607
2022-03-25 18:30:00,SV,1530,CKE,73H,J,US,186,0.5356776406172328
2022-03-25 18:30:00,IR,1124,YFI,321,J,CA,220,0.7232689241662407
2022-03-25 17:40:00,AY,653,YYG,320,J,CA,174,0.6310706811593039
2022-03-25 18:40:00,DO,703,YZF,32N,J,CA,180,0.4566151767758881
2022-03-25 17:35:00,BJ,1903,YHZ,319,J,CA,150,0.6022958101402597
2022-03-25 17:20:00,VW,773,YYZ,321,J,CA,220,0.7317081362398207
2022-03-25 18:10:00,NV,1253,YCD,320,J,CA,180,0.6335943635423911
2022-03-25 18:10:00,DO,636,YYJ,321,J,CA,200,0.38477982225926505
2022-03-25 18:00:00,UK,1314,YXX,319,J,CA,131,0.6853537998957836
2022-03-25 18:10:00,DO,699,YCD,32N,J,CA,180,0.45159881571075616
2022-03-25 18:00:00,CN,516,EST,AT7,J,US,72,0.622448181097787
2022-03-25 19:25:00,SV,1579,YXC,73H,J,CA,186,0.43005237909579147
2022-03-25 18:30:00,DO,976,YYJ,32N,J,CA,180,0.33269188788520576
2022-03-25 19:35:00,SV,1712,YLW,73H,J,CA,186,0.6404813853056999
2022-03-25 19:40:00,RS,839,YXC,73H,J,CA,189,0.5154007564982346
2022-03-25 19:40:00,LJ,1385,LAS,320,J,US,186,0.6835024764909147
2022-03-25 20:05:00,DO,1057,YKA,CR9,J,CA,90,0.3860370832056643
2022-03-25 20:10:00,VJ,669,YHZ,319,J,CA,144,0.5225678099690845
2022-03-25 20:40:00,ZY,817,YXC,73H,J,CA,186,0.4909651054929952
2022-03-25 20:40:00,KU,924,YZF,320,J,CA,180,0.6356947299275393
2022-03-25 19:55:00,NH,602,MSP,320,J,US,174,0.6445700268801084
2022-03-25 20:20:00,MD,2024,CKX,320,J,US,180,0.638317643878374
2022-03-25 20:40:00,BJ,3582,ZSW,32A,J,CA,180,0.5387572065115528
2022-03-25 20:50:00,LJ,1776,YLW,320,J,CA,186,0.7206071391168197
2022-03-25 21:25:00,DO,1460,YKK,CR9,J,CA,90,0.3455649160715367
2022-03-25 21:20:00,LJ,3256,YEG,319,J,CA,156,0.7698293622054031
2022-03-25 21:40:00,CN,529,ONL,AT7,J,US,68,0.49346881629883543
2022-03-25 20:10:00,DO,1456,AUM,32N,J,US,180,0.28741655525641097
2022-03-25 21:40:00,LJ,3154,DEN,320,J,US,186,0.676662678081532
2022-03-25 22:15:00,LJ,2396,YKA,319,J,CA,156,0.6633012445302603
2022-03-25 21:05:00,CL,1496,ICL,7M8,J,US,197,0.6563071015184997
2022-03-25 21:45:00,CL,701,YBR,7M8,J,CA,197,0.7334472367101567
2022-03-25 22:55:00,PL,3779,YWG,73H,J,CA,189,0.5999000757931243
2022-03-25 22:15:00,DO,976,YYJ,32N,J,CA,180,0.2146607438186768
2022-03-25 23:30:00,DO,991,YXC,32N,J,CA,180,0.1690726983327368
2022-03-26 05:55:00,MC,751,YXH,32N,J,CA,174,0.6105466375894717
2022-03-26 06:00:00,UK,1315,YXX,319,J,CA,131,0.6851186577253333
2022-03-26 06:50:00,DO,2567,YXU,32N,J,CA,180,0.5988730628454604
2022-03-26 05:40:00,PW,950,YLW,319,J,CA,143,0.7306427512174009
2022-03-26 07:40:00,SV,1704,HUS,73H,J,US,186,0.6348532640672995
2022-03-26 06:25:00,NV,1256,YCD,320,J,CA,180,0.5999162235028686
2022-03-26 07:30:00,SV,1670,YEG,73H,J,CA,186,0.5748480587245794
2022-03-26 06:30:00,AY,2874,BXK,32A,C,US,174,0.7777710451523083
2022-03-26 08:15:00,NS,635,XLB,734,C,CA,168,0.7865633991588663
2022-03-26 07:20:00,DO,1437,PHX,32N,J,US,180,0.47055372036856347
2022-03-26 08:25:00,DO,972,YYJ,32N,J,CA,180,0.3183163979737837
2022-03-26 08:40:00,DO,987,YXC,32N,J,CA,180,0.3128662970078008
2022-03-26 08:10:00,DO,764,AIY,321,J,US,200,0.6235156575076765
2022-03-26 08:35:00,SV,3745,XLB,73H,C,CA,186,0.8136728516196002
2022-03-26 07:35:00,DO,1123,OFF,CR9,J,US,90,0.3293376912118601
2022-03-26 08:55:00,DO,644,YXE,AT7,J,CA,70,0.07891839205202077
2022-03-26 08:15:00,IK,878,RNH,32B,C,US,212,0.9427726764757495
2022-03-26 07:55:00,DO,1061,LAS,321,J,US,200,0.5078533945443928
2022-03-26 08:55:00,DO,1028,YFI,CR9,J,CA,90,0.43820841813332506
2022-03-26 08:35:00,DO,1445,RNH,321,J,US,200,0.5252727198912924
2022-03-26 08:20:00,EM,544,GBR,223,J,US,145,0.44166216079016646
2022-03-26 08:55:00,TN,554,DOH,788,J,QA,254,0.48109135969923966
2022-03-26 08:55:00,CL,1497,ICL,73H,J,US,189,0.6723772588098429
2022-03-26 09:15:00,LJ,2394,YKA,320,J,CA,186,0.6994022942519897
2022-03-26 09:30:00,KU,922,YZF,223,J,CA,145,0.6854828238331431
2022-03-26 10:00:00,PW,1083,YLW,223,J,CA,148,0.7566575297646616
2022-03-26 09:25:00,NH,600,MSP,320,J,US,174,0.6696644086604107
2022-03-26 09:20:00,IA,875,DEN,73J,J,US,188,0.6649379341673972
2022-03-26 09:45:00,DO,972,YYJ,CR9,J,CA,90,0.3094436309729024
2022-03-26 10:55:00,CN,512,EST,AT7,J,US,72,0.6093605148025321
2022-03-26 10:25:00,LJ,3140,DEN,319,J,US,156,0.7156045240605933
2022-03-26 10:45:00,VW,771,YYZ,32A,J,CA,180,0.7430272088372388
2022-03-26 10:25:00,LJ,988,YQQ,320,J,CA,186,0.6897304405251016
2022-03-26 10:40:00,DO,3027,AIV,32N,C,US,180,0.713302121350645
2022-03-26 12:05:00,DO,915,KWT,AT7,J,US,70,0.23420252494651586
2022-03-26 10:45:00,GQ,1094,CYT,32Q,J,US,190,0.6160941173856264
2022-03-26 11:25:00,CN,552,CKE,AT7,J,US,72,0.6228482761592862
2022-03-26 11:55:00,WU,644,MKG,734,J,US,158,0.7109513247947313
2022-03-26 12:35:00,DO,973,YYJ,32N,J,CA,180,0.343164871685803
2022-03-26 12:00:00,DO,986,YXC,32N,J,CA,180,0.3284925100986153
2022-03-26 12:35:00,SV,1724,YAD,73H,J,CA,186,0.6197293548320627
2022-03-26 12:10:00,DO,753,HFD,CR9,J,US,90,0.2848008441353492
2022-03-26 12:55:00,IA,876,DEN,73H,J,US,186,0.681313239325065
2022-03-26 12:30:00,NV,1252,YCD,320,J,CA,180,0.6353347460759675
2022-03-26 12:30:00,SH,617,SIN,359,J,SG,253,0.20486229973495276
2022-03-26 11:55:00,DO,682,DEN,CR9,J,US,90,0.41353439921907104
2022-03-26 12:30:00,DO,810,BOW,359,J,US,300,0.2292074834279235
2022-03-26 12:40:00,JZ,822,YHM,319,J,CA,144,0.6702177130047843
2022-03-26 11:55:00,IR,1244,BKL,320,J,US,180,0.6576695816196262
2022-03-26 13:40:00,MC,753,YXH,32Q,J,CA,216,0.6759996826802097
2022-03-26 12:45:00,UK,1313,YXX,319,J,CA,131,0.6932461929210675
2022-03-26 14:30:00,CL,2961,YQU,73H,J,CA,189,0.6799082272804927
2022-03-26 14:15:00,DO,716,YLL,AT7,J,CA,70,0.22540197754880265
2022-03-26 14:20:00,DO,1040,ZSW,CR9,J,CA,90,0.3898637238093364
2022-03-26 14:00:00,CN,552,CKE,AT7,J,US,72,0.625322346425943
2022-03-26 13:40:00,FP,550,DXB,77W,J,AE,428,0.504673786949306
2022-03-26 15:00:00,PJ,600,BBF,DH4,J,US,78,0.595569025942958
2022-03-26 14:10:00,DO,705,YQQ,321,J,CA,200,0.5144215680827072
2022-03-26 14:15:00,WT,753,CAI,32N,J,EG,142,0.6135310323795148
2022-03-26 14:50:00,DO,668,YYZ,32N,J,CA,180,0.4808776302967387
2022-03-26 15:40:00,LJ,1162,YWG,320,J,CA,186,0.6669519970004751
2022-03-26 15:00:00,CN,515,EST,AT7,J,US,72,0.6242754134231044
2022-03-26 15:20:00,SV,1724,YXU,73H,J,CA,186,0.7459291413866274
2022-03-26 14:40:00,CL,3779,YWG,73H,J,CA,189,0.6575666491394194
2022-03-26 15:30:00,RZ,1148,PEC,DH4,J,US,78,0.6571292871039884
2022-03-26 15:05:00,DO,727,BWI,319,J,US,150,0.577252547664572
2022-03-26 15:35:00,ZL,1743,DFW,320,J,US,180,0.6933055149881046
2022-03-26 15:35:00,DO,814,ORD,333,J,US,262,0.1857045507454786
2022-03-26 16:15:00,DO,701,YZF,32N,J,CA,180,0.46422575873022165
2022-03-26 16:05:00,PL,2960,YQU,73H,J,CA,189,0.6671904329265547
2022-03-26 16:20:00,IR,1121,RNH,320,J,US,180,0.672391667768569
2022-03-26 16:40:00,CL,3040,FTL,73H,J,US,189,0.6540537921221876
2022-03-26 17:35:00,PU,1090,BKT,738,J,US,189,0.8045373810532959
2022-03-26 16:30:00,DO,1457,AUM,CR9,J,US,90,0.3200104389838448
2022-03-26 16:50:00,DO,989,YXC,321,J,CA,200,0.39910311529391385
2022-03-26 17:45:00,FZ,748,XLB,73H,C,CA,189,0.7935112044670545
2022-03-26 17:10:00,IR,1137,YXJ,320,J,CA,180,0.6903401419956706
2022-03-26 17:20:00,DO,636,YYJ,CR9,J,CA,90,0.31521650149898733
2022-03-26 17:10:00,IR,1139,PHX,320,J,US,180,0.663435315608764
2022-03-26 17:45:00,PW,850,YLW,319,J,CA,143,0.7647725608738567
2022-03-26 17:35:00,UK,1314,YXX,320,J,CA,159,0.6639319684276972
2022-03-26 18:30:00,AY,653,YYG,320,J,CA,174,0.6368173684093402
2022-03-26 18:20:00,FZ,609,AMN,73H,C,US,189,0.7961145622098306
2022-03-26 19:20:00,UK,777,YVR,319,J,CA,131,0.6631896524901474
2022-03-26 18:55:00,SV,1698,AMN,73H,J,US,186,0.6034833990528576
2022-03-26 19:35:00,DO,990,YXC,32N,J,CA,180,0.3163876819958464
2022-03-26 20:00:00,DO,648,YXE,32N,J,CA,180,0.19188373096721426
2022-03-26 20:40:00,DO,1125,OFF,32N,J,US,180,0.359137152626687
2022-03-26 20:50:00,MD,2574,ZTM,320,J,CA,180,0.7299745701202692
2022-03-26 22:35:00,CL,2961,YQU,320,J,CA,180,0.6239428083008548
2022-03-27 05:45:00,IA,874,DEN,73H,J,US,186,0.6466979282356082
2022-03-27 05:20:00,DO,1437,PHX,32N,J,US,180,0.443387123234114
2022-03-27 06:30:00,SV,1763,PNN,73H,J,US,186,0.4937377183294913
2022-03-27 05:50:00,UK,1315,YXX,319,J,CA,131,0.6835191877470256
2022-03-27 06:35:00,SV,1743,BWI,73H,J,US,186,0.6221505647991346
2022-03-27 05:40:00,PW,950,YLW,320,J,CA,174,0.6995939332096007
2022-03-27 07:25:00,SV,1687,DAN,73H,J,US,186,0.5855424594060498
2022-03-27 06:40:00,ML,653,YKF,E75,J,CA,82,0.5719120256373786
2022-03-27 07:45:00,CL,2961,YQU,73H,J,CA,189,0.6249493286632584
2022-03-27 07:30:00,DO,667,YYZ,32N,J,CA,180,0.4478331855860468
2022-03-27 08:25:00,CL,2781,HFD,73H,J,US,189,0.6792576758965961
2022-03-27 08:40:00,DO,698,KEF,32N,J,IS,180,0.3335166522084886
2022-03-27 07:55:00,DO,727,BWI,32N,J,US,180,0.47035574843463396
2022-03-27 08:05:00,SV,1670,YEG,73H,J,CA,186,0.5819776381521352
2022-03-27 08:25:00,DO,1043,ZSW,32N,J,CA,180,0.4273060680885233
2022-03-27 08:30:00,DO,1123,OFF,CR9,J,US,90,0.34767335352642553
2022-03-27 07:30:00,DO,1350,DEN,32N,J,US,180,0.42324916295751785
2022-03-27 08:50:00,SV,1679,DEN,73H,J,US,186,0.5866164141095002
2022-03-27 07:30:00,PO,569,RNH,73H,C,US,189,0.877339758506564
2022-03-27 09:15:00,DO,1061,LAS,32N,J,US,180,0.46577800712232453
2022-03-27 08:45:00,JZ,817,YHM,32B,J,CA,209,0.6175059787475862
2022-03-27 09:50:00,DO,902,CKE,32N,J,US,180,0.3887564460260765
2022-03-27 09:45:00,DO,972,YYJ,CR9,J,CA,90,0.3069674950732623
2022-03-27 09:45:00,KU,922,YZF,320,J,CA,180,0.6870836082282286
2022-03-27 09:25:00,VW,775,YYZ,320,J,CA,180,0.7160924819179324
2022-03-27 09:00:00,UK,775,YVR,32N,J,CA,172,0.6394482469604336
2022-03-27 09:15:00,SV,1884,YYJ,73H,J,CA,186,0.4513637366368599
2022-03-27 09:00:00,PU,2557,UGB,32Q,C,US,239,0.9908669147569433
2022-03-27 09:35:00,DO,1028,YFI,319,J,CA,150,0.5585509616504425
2022-03-27 10:20:00,NH,600,MSP,320,J,US,174,0.6665629010307867
2022-03-27 10:15:00,DO,754,OBT,CR9,J,US,90,0.28894048161771896
2022-03-27 10:55:00,SV,1566,YYJ,73H,J,CA,186,0.4568527303492142
2022-03-27 10:25:00,ML,654,YKF,E95,J,CA,118,0.6247778543944328
2022-03-27 11:05:00,DO,1345,YDQ,CR9,J,CA,90,0.4038579476530417
2022-03-27 10:15:00,DO,705,YQQ,32N,J,CA,180,0.46250891100602215
2022-03-27 11:35:00,ZY,811,YXC,73H,J,CA,186,0.5712132694415025
2022-03-27 10:50:00,DO,903,CKE,CR9,J,US,90,0.38338661785114897
2022-03-27 10:25:00,DO,1460,YKK,CR9,J,CA,90,0.3973205025170991
2022-03-27 12:10:00,BT,660,NPA,DH4,J,US,76,0.586738094078358
2022-03-27 11:35:00,DO,1454,AUM,32N,J,US,180,0.40334891429647424
2022-03-27 11:15:00,DO,904,CKE,AT7,J,US,70,0.41347337050250965
2022-03-27 11:50:00,CL,3040,FTL,73H,J,US,189,0.6539541260384277
2022-03-27 11:40:00,DO,808,LUL,32Q,J,US,157,0.42755828580263494
2022-03-27 12:05:00,IR,1138,YXU,320,J,CA,180,0.7057054868353857
2022-03-27 11:00:00,LJ,3255,YEG,319,J,CA,156,0.7894110611143145
2022-03-27 11:20:00,DO,753,HFD,AT7,J,US,70,0.3387772020578213
2022-03-27 11:05:00,GQ,3125,ASE,73H,J,US,189,0.6839781643121962
2022-03-27 11:30:00,SV,1529,CKE,73H,J,US,186,0.5457459305779302
2022-03-27 12:55:00,SH,617,SIN,359,J,SG,253,0.20025222087774572
2022-03-27 12:20:00,JZ,822,YHM,32B,J,CA,209,0.6536487185265386
2022-03-27 13:20:00,DO,809,HBR,333,J,US,266,0.27869902245681755
2022-03-27 12:40:00,OK,750,YOW,320,J,CA,174,0.6340737567244927
2022-03-27 12:40:00,DO,1415,DAB,CR9,J,US,88,0.1691988039128239
2022-03-27 12:45:00,UK,1313,YXX,320,J,CA,159,0.6614047392807438
2022-03-27 12:05:00,PU,857,ASE,32Q,J,US,239,0.7475771097675824
2022-03-27 12:25:00,CN,554,CKE,AT7,J,US,72,0.62358839314408
2022-03-27 13:45:00,LJ,3144,DEN,320,J,US,186,0.6937909980589093
2022-03-27 13:25:00,DO,725,YVR,32N,J,CA,180,0.46136715663934197
2022-03-27 12:45:00,LJ,2828,YYF,319,J,CA,156,0.6998986217309737
2022-03-27 13:05:00,LJ,1775,YLW,320,J,CA,186,0.7292878891722937
2022-03-27 13:15:00,DO,1057,YKA,CR9,J,CA,90,0.43874660238409113
2022-03-27 14:20:00,SV,1606,GBR,73H,J,US,186,0.5562519216499804
2022-03-27 13:10:00,CN,514,EST,AT4,J,US,46,0.6587152248922687
2022-03-27 13:40:00,IR,1137,YXJ,320,J,CA,180,0.6978444667907633
2022-03-27 14:05:00,DO,1385,YXX,32N,J,CA,180,0.45867869857578414
2022-03-27 14:10:00,DO,652,YXC,32N,J,CA,180,0.3454702517159833
2022-03-27 14:00:00,DO,1124,OFF,32N,J,US,180,0.42734137601999617
2022-03-27 14:40:00,DO,1345,YQR,32N,J,CA,180,0.4493359108287155
2022-03-27 14:55:00,GM,817,YXN,359,J,CA,321,0.2481284068449283
2022-03-27 15:35:00,LJ,2394,YKA,320,J,CA,180,0.7064522456831538
2022-03-27 15:30:00,SV,1574,YXC,73H,J,CA,186,0.4694020589413002
2022-03-27 15:35:00,GQ,1094,CYT,321,J,US,180,0.6113405451014265
2022-03-27 14:20:00,ZY,813,YXC,73H,J,CA,186,0.5712132694415025
2022-03-27 15:10:00,PW,1117,YLW,319,J,CA,143,0.7664026028530598
2022-03-27 15:50:00,DO,1031,YCD,32N,J,CA,180,0.45982961939937655
2022-03-27 15:05:00,DO,974,YYJ,32N,J,CA,180,0.3516276317751258
2022-03-27 16:20:00,DO,1016,DEN,32N,J,US,180,0.44534712288158806
2022-03-27 15:40:00,ZL,1743,DFW,320,J,US,180,0.6904339482422055
2022-03-27 15:05:00,FP,550,DXB,77W,J,AE,428,0.5011320143245851
2022-03-27 15:20:00,WT,753,CAI,32N,J,EG,142,0.6135310323795148
2022-03-27 16:25:00,PU,858,ASE,32Q,J,US,239,0.789131910960289
2022-03-27 15:10:00,IR,1121,GWV,320,J,US,180,0.6417504718895537
2022-03-27 15:15:00,DO,703,YZF,32N,J,CA,180,0.46422575873022165
2022-03-27 16:40:00,DO,653,YXC,32N,J,CA,180,0.3454702517159833
2022-03-27 16:35:00,SV,1600,YKA,73H,J,CA,186,0.6098435540482564
2022-03-27 16:10:00,TN,553,DOH,788,J,QA,254,0.5237530214660252
2022-03-27 16:20:00,VW,772,YYZ,319,J,CA,144,0.7529521091451544
2022-03-27 16:15:00,LJ,1975,SFO,319,J,US,156,0.7619408986518408
2022-03-27 16:10:00,CL,1391,YYF,73H,J,CA,189,0.6216458945002165
2022-03-27 16:35:00,DO,1457,AUM,32N,J,US,180,0.4056162280722375
2022-03-27 16:10:00,JZ,818,YHM,32B,J,CA,209,0.6536487185265386
2022-03-27 17:50:00,SV,1719,YFI,73H,J,CA,186,0.6627597845288515
2022-03-27 17:35:00,DO,969,YYJ,32N,J,CA,180,0.3516276317751258
2022-03-27 17:15:00,OK,636,OWB,320,J,US,174,0.6319395025892843
2022-03-27 17:15:00,DO,717,YLL,AT7,J,CA,70,0.25389085005120837
2022-03-27 17:40:00,SV,1680,DEN,73H,J,US,186,0.6098182641001503
2022-03-27 17:30:00,DO,686,YLW,32N,J,CA,180,0.4955740132531616
2022-03-27 17:35:00,LJ,884,SCM,320,J,US,186,0.6952658157187188
2022-03-27 18:25:00,DO,752,HFD,CR9,J,US,88,0.278509186250097
2022-03-27 17:45:00,DO,680,YWG,CR9,J,CA,90,0.37522462068857304
2022-03-27 18:35:00,DO,684,DEN,32N,J,US,180,0.44534712288158806
2022-03-27 17:30:00,DO,919,KWT,AT7,J,US,70,0.24711731311522273
2022-03-27 19:00:00,CL,1095,ICL,73H,J,US,189,0.702315849910167
2022-03-27 17:40:00,SV,1575,YXC,73H,J,CA,186,0.46702459736530083
2022-03-27 19:25:00,DO,1417,YKF,CR9,J,CA,90,0.39133560224639774
2022-03-27 18:05:00,CN,516,EST,AT7,J,US,72,0.6225414601412415
2022-03-27 17:55:00,NV,1253,YCD,319,J,CA,141,0.6862651788102365
2022-03-27 18:20:00,NU,541,UTM,AT7,J,US,48,0.5766527043830681
2022-03-27 19:30:00,SV,1673,YEG,73H,J,CA,186,0.6207785629462351
2022-03-27 18:20:00,ZY,816,YXC,73H,J,CA,186,0.562129866999451
2022-03-27 18:35:00,UK,777,YVR,32N,J,CA,172,0.625692259015235
2022-03-27 19:30:00,JZ,820,YHM,32B,J,CA,209,0.6475050472048591
2022-03-27 19:10:00,CL,2551,FTL,73H,J,US,189,0.6482117216527282
2022-03-27 19:55:00,EM,546,GBR,223,J,US,145,0.4811919446883683
2022-03-27 20:20:00,SV,1530,CKE,73H,J,US,186,0.4984264023438346
2022-03-27 19:40:00,PU,2175,UGB,32Q,J,US,239,0.8389664770452453
2022-03-27 19:10:00,SV,1683,YBR,73H,J,CA,186,0.5962675726395207
2022-03-27 19:10:00,KU,924,YZF,320,J,CA,180,0.6619743189584133
2022-03-27 20:25:00,CL,1849,YXU,7M8,J,CA,197,0.7604992822864716
2022-03-27 19:35:00,BJ,1903,YHZ,319,J,CA,150,0.5879530385559596
2022-03-27 20:50:00,VJ,669,YHZ,320,J,CA,180,0.5024267625082781
2022-03-27 20:20:00,QU,635,YPJ,319,J,CA,140,0.553772757896085
2022-03-27 19:55:00,IR,3315,DEN,320,J,US,180,0.6465712252570212
